episode,step,episode_return,cost_per_order,delivered,dropped,epsilon,loss,assign_actions,charge_actions,noop_actions,charge_open_steps,train_updates
447,87182,637.3089999999982,7.760010526315806,95,40,0.050000000000000044,1.5548067092895508,103,118,49,168,21545
448,87749,-308.28299999999984,19.33621666666668,60,59,0.050000000000000044,1.6779831647872925,78,178,311,459,21687
449,88121,-246.76999999999947,17.740958904109597,73,61,0.050000000000000044,0.9817987680435181,85,119,168,263,21780
450,88551,-454.10900000000015,21.07068055555556,72,73,0.050000000000000044,1.5808637142181396,84,144,202,344,21887
451,88893,-834.8640000000001,31.62612499999999,48,73,0.050000000000000044,1.6550571918487549,62,99,181,283,21973
452,89332,-373.30099999999993,20.766183333333334,60,55,0.050000000000000044,1.5738334655761719,72,134,233,381,22083
453,89604,-467.29900000000015,24.07810416666666,48,49,0.050000000000000044,1.4548290967941284,59,58,155,231,22151
454,89803,-104.18099999999917,15.746263888888897,72,47,0.050000000000000044,1.2396605014801025,89,65,45,139,22200
455,90229,-271.07899999999995,18.715406779661016,59,45,0.050000000000000044,1.84490966796875,70,169,187,305,22307
456,90433,-506.18899999999985,24.90758,50,55,0.050000000000000044,1.2908942699432373,62,61,81,151,22358
457,90764,-37.57599999999937,14.776457831325317,83,53,0.050000000000000044,1.3434940576553345,99,119,113,224,22441
458,91071,259.8319999999997,11.150707317073188,82,45,0.050000000000000044,1.392528772354126,101,125,81,205,22517
459,91487,97.18799999999968,12.697633802816915,71,48,0.050000000000000044,1.8817031383514404,92,196,128,254,22621
460,92082,-200.4669999999995,16.62603797468356,79,65,0.050000000000000044,1.5308291912078857,94,300,201,429,22770
461,92375,-41.42399999999975,15.070842105263173,76,51,0.050000000000000044,1.2632379531860352,88,101,104,203,22843
462,92641,-421.93100000000004,21.542112903225807,62,61,0.050000000000000044,1.0037184953689575,74,60,132,214,22910
463,93183,-120.51299999999993,16.558681818181828,66,58,0.050000000000000044,1.5989465713500977,74,204,264,404,23045
464,93745,-553.2340000000006,22.695582089552246,67,73,0.050000000000000044,1.4782695770263672,77,222,263,459,23186
465,94169,65.39500000000041,13.668913043478277,69,51,0.050000000000000044,1.511387825012207,79,200,145,297,23292
466,94297,-272.1709999999998,20.557937499999994,48,38,0.050000000000000044,1.5978533029556274,57,32,39,98,23324
467,94615,108.92200000000007,12.404909090909104,77,54,0.050000000000000044,1.2509151697158813,94,134,90,208,23403
468,95050,-691.2219999999995,29.098521739130423,46,61,0.050000000000000044,1.2496449947357178,64,102,269,391,23512
469,95163,-285.0939999999999,19.634981818181817,55,44,0.050000000000000044,1.2599245309829712,67,29,17,86,23540
470,95423,284.8660000000004,10.86905000000002,80,49,0.050000000000000044,1.7153315544128418,96,103,61,172,23605
471,96109,49.31099999999999,13.49181690140846,71,55,0.050000000000000044,1.0208189487457275,85,324,277,481,23777
472,96368,-980.9229999999984,33.865775510204074,49,82,0.050000000000000044,1.8057554960250854,63,46,150,232,23842
473,96587,370.12899999999973,9.634108433734953,83,44,0.050000000000000044,1.356997013092041,97,98,24,130,23896
474,96977,256.4890000000007,10.909472972972988,74,45,0.050000000000000044,1.3292452096939087,84,185,121,233,23994
475,97460,32.53300000000016,14.139086956521748,69,50,0.050000000000000044,1.4758796691894531,81,215,187,334,24115
476,98164,-509.4420000000003,22.63232786885246,61,77,0.050000000000000044,1.3989830017089844,69,248,387,628,24291
477,98592,-557.0980000000005,22.771555555555558,63,67,0.050000000000000044,1.4057743549346924,78,101,249,371,24398
478,99295,350.8700000000006,9.680800000000014,75,43,0.050000000000000044,1.0475462675094604,87,309,307,565,24573
479,99748,-223.9549999999999,17.457132352941183,68,67,0.050000000000000044,1.2951356172561646,82,184,187,334,24687
480,100253,82.90499999999992,12.815546875000006,64,46,0.050000000000000044,1.1981377601623535,78,237,190,354,24813
481,100637,-167.6560000000008,17.65796078431372,51,32,0.050000000000000044,1.1829345226287842,62,112,210,325,24909
482,101056,409.2330000000006,8.965746987951826,83,40,0.050000000000000044,1.3734086751937866,95,163,161,307,25014
483,101319,-460.9680000000002,21.348063492063496,63,61,0.050000000000000044,1.6533920764923096,79,80,104,203,25079
484,101742,-492.60099999999983,22.458868852459016,61,66,0.050000000000000044,1.4727790355682373,71,91,261,349,25185
485,102154,-491.5889999999997,21.991830769230774,65,67,0.050000000000000044,1.2240830659866333,79,121,212,315,25288
486,102520,-655.9990000000004,27.831816326530603,49,63,0.050000000000000044,1.8471245765686035,56,86,224,313,25380
487,102998,-95.95199999999986,15.455972972972988,74,64,0.050000000000000044,1.5819474458694458,87,170,221,380,25499
488,103422,-666.5449999999992,27.633039215686267,51,66,0.050000000000000044,1.6179426908493042,65,133,226,355,25605
489,103737,-344.7489999999997,19.740600000000008,65,64,0.050000000000000044,1.3926477432250977,75,79,161,265,25684
490,103963,-820.047999999999,28.979599999999998,55,78,0.050000000000000044,1.7038066387176514,65,44,117,194,25740
491,104170,-762.7,28.956078431372543,51,70,0.050000000000000044,1.359112024307251,69,44,94,183,25792
492,104970,68.18299999999988,12.960253731343297,67,49,0.050000000000000044,1.2575528621673584,78,374,348,653,25992
493,105688,11.72800000000008,14.202095238095243,63,48,0.050000000000000044,1.4768047332763672,74,290,354,592,26172
494,106066,460.56099999999935,8.61317045454547,88,41,0.050000000000000044,1.0469874143600464,105,125,148,297,26266
495,106420,-315.05199999999945,18.43016901408452,71,75,0.050000000000000044,1.282968521118164,84,119,151,269,26355
496,106647,-716.748,28.807559999999995,50,68,0.050000000000000044,1.5015367269515991,60,30,137,206,26411
497,107043,-752.700000000001,34.21052631578946,38,59,0.050000000000000044,1.2337756156921387,49,77,270,380,26510
498,107660,-1097.3650000000016,40.67416666666666,42,86,0.050000000000000044,1.355521321296692,53,159,405,607,26665
499,107977,448.8420000000003,8.695571428571444,84,43,0.050000000000000044,1.4540656805038452,97,147,73,188,26744
500,108218,-441.1129999999997,22.501124999999995,56,56,0.050000000000000044,1.1827082633972168,70,66,105,193,26804
501,108565,-690.4519999999997,34.36741176470588,34,50,0.050000000000000044,1.6900415420532227,46,105,196,309,26891
502,108930,114.76499999999814,13.21530487804879,82,47,0.050000000000000044,1.617666482925415,91,116,158,269,26982
503,109337,452.3139999999992,9.28208988764047,89,46,0.050000000000000044,1.6582976579666138,100,149,158,303,27084
504,109786,504.02299999999883,8.185081395348856,86,34,0.050000000000000044,1.2763153314590454,96,147,206,337,27196
505,110237,-662.1660000000004,25.929084745762708,59,74,0.050000000000000044,1.0661500692367554,69,147,235,368,27309
506,110818,873.2409999999985,5.105423913043494,92,29,0.050000000000000044,1.3080506324768066,107,268,206,385,27454
507,111153,465.3899999999993,9.289032258064536,93,45,0.050000000000000044,1.6812610626220703,117,145,73,214,27538
508,111673,75.86099999999996,13.271935064935082,77,59,0.050000000000000044,1.0146095752716064,87,213,220,378,27668
509,112292,-503.16700000000014,22.371918032786887,61,69,0.050000000000000044,1.09843909740448,72,199,348,543,27823
510,112818,263.76800000000003,11.040641975308656,81,54,0.050000000000000044,1.3561102151870728,93,239,194,380,27954
511,113196,-701.9340000000002,29.99697777777777,45,62,0.050000000000000044,1.4413652420043945,54,117,207,337,28049
512,113626,-828.5880000000001,31.623787234042542,47,71,0.050000000000000044,1.0576527118682861,59,144,227,384,28156
513,114176,-735.8350000000002,30.614777777777768,45,64,0.050000000000000044,1.239320158958435,57,176,317,471,28294
514,114585,441.2679999999997,9.063204545454564,88,47,0.050000000000000044,1.7351709604263306,98,194,117,244,28396
515,115209,-192.93200000000007,16.805760000000014,75,72,0.050000000000000044,1.1593198776245117,87,287,250,451,28552
516,115664,-712.4379999999991,27.22925,56,80,0.050000000000000044,1.4021483659744263,67,128,260,386,28666
517,116139,-796.6299999999997,34.59333333333333,39,62,0.050000000000000044,1.4733061790466309,49,177,249,442,28784
518,116785,-632.8920000000005,26.326769230769226,52,73,0.050000000000000044,1.5065711736679077,61,195,390,561,28946
519,117145,-508.7849999999996,23.924351851851842,54,58,0.050000000000000044,1.5527143478393555,63,110,187,315,29036
520,117600,-750.5159999999964,28.446150943396226,53,79,0.050000000000000044,1.4266818761825562,60,108,287,387,29150
521,118069,-860.3839999999977,36.33753846153844,39,70,0.050000000000000044,1.2519551515579224,51,96,322,444,29267
522,118727,321.9900000000009,10.456410256410267,78,46,0.050000000000000044,1.0313657522201538,85,332,241,476,29431
523,119185,-567.3640000000006,26.481361702127654,47,55,0.050000000000000044,1.9633278846740723,57,127,274,433,29546
524,119678,73.72000000000048,13.398115942028994,69,50,0.050000000000000044,0.9914462566375732,84,228,181,340,29669
525,119880,-548.2299999999996,25.45244897959183,49,55,0.050000000000000044,1.4334425926208496,58,38,106,170,29720
526,120056,-349.75999999999976,20.378437500000004,64,59,0.050000000000000044,1.2891124486923218,72,50,54,131,29764
527,120192,-804.5820000000001,36.319513513513506,37,62,0.050000000000000044,1.2486602067947388,49,11,76,125,29798
528,120386,-69.53499999999994,15.475625000000012,72,62,0.050000000000000044,1.2261567115783691,87,78,29,119,29846
529,120909,-100.91999999999976,15.547974683544314,79,63,0.050000000000000044,1.3236533403396606,91,169,263,426,29977
530,121146,-237.00799999999975,17.288935064935078,77,70,0.050000000000000044,1.2732902765274048,94,67,76,179,30036
531,121861,-556.1189999999999,24.197203703703703,54,72,0.050000000000000044,1.582716464996338,71,197,447,684,30215
532,122395,-225.01500000000016,17.455067567567582,74,64,0.050000000000000044,1.2587968111038208,95,105,334,480,30348
533,122691,-325.5889999999997,18.934070422535218,71,61,0.050000000000000044,1.139281153678894,86,83,127,237,30422
534,123189,105.0050000000014,12.885902777777796,72,50,0.050000000000000044,1.2402472496032715,91,186,221,416,30547
535,123650,-714.7180000000002,26.97733333333333,57,81,0.050000000000000044,1.1849998235702515,69,191,201,346,30662
536,123852,-590.392,23.961068965517235,58,64,0.050000000000000044,1.205698847770691,72,65,65,143,30713
537,124077,-814.394,32.68736363636363,44,68,0.050000000000000044,1.1247801780700684,56,54,115,190,30769
538,124314,1000.5590000000009,4.334353535353553,99,23,0.050000000000000044,1.3913447856903076,110,93,34,155,30828
539,124687,-916.7130000000003,36.574219512195114,41,72,0.050000000000000044,1.1903550624847412,52,104,217,326,30921
540,124961,-418.93699999999944,21.9929074074074,54,51,0.050000000000000044,1.142964482307434,64,78,132,223,30990
541,125491,-267.50199999999995,17.83691891891893,74,66,0.050000000000000044,1.0072553157806396,106,167,257,441,31122
542,125910,-152.38999999999953,16.116111111111124,72,55,0.050000000000000044,1.4662609100341797,90,126,203,332,31227
543,126186,-519.4559999999998,21.939030303030307,66,68,0.050000000000000044,0.7688858509063721,85,43,148,250,31296
544,126405,-573.284,24.282610169491527,59,74,0.050000000000000044,1.493648648262024,70,88,61,145,31351
545,126623,-670.2189999999997,28.147122448979587,49,64,0.050000000000000044,1.2460206747055054,64,53,101,171,31405
546,126797,-245.48800000000006,17.74353424657535,73,61,0.050000000000000044,1.2108098268508911,96,57,21,120,31449
547,126998,49.941999999999794,12.874363636363645,66,41,0.050000000000000044,1.3555411100387573,87,79,35,130,31499
548,127492,-736.8509999999981,30.177195652173904,46,68,0.050000000000000044,0.9653201103210449,57,67,370,466,31623
549,127830,-528.7729999999998,22.622629032258068,62,75,0.050000000000000044,1.721752405166626,79,142,117,220,31707
550,128107,-149.689,16.25038666666668,75,62,0.050000000000000044,1.4309676885604858,101,85,91,203,31776
551,128352,-400.67300000000034,20.656383333333338,60,54,0.050000000000000044,0.9266223907470703,82,34,129,213,31838
552,128617,507.80900000000025,8.54730588235296,85,36,0.050000000000000044,1.9091215133666992,107,91,67,186,31904
553,128845,329.6470000000005,10.42051807228917,83,42,0.050000000000000044,0.9605897068977356,103,80,45,150,31961
554,129016,-1052.6859999999997,36.21629787234042,47,85,0.050000000000000044,1.148216724395752,63,56,52,118,32004
555,129322,-20.910999999999625,14.23723611111112,72,56,0.050000000000000044,1.4002166986465454,97,126,83,197,32080
556,129655,-527.5519999999996,24.11530909090909,55,67,0.050000000000000044,1.4559330940246582,66,146,121,214,32163
557,129922,-526.9889999999998,31.904448275862062,29,34,0.050000000000000044,1.2964890003204346,39,52,176,264,32230
558,130060,-346.86799999999994,21.33517391304347,46,37,0.050000000000000044,1.1335934400558472,63,30,45,113,32265
559,130446,-923.5469999999968,32.138788461538454,52,90,0.050000000000000044,1.0449190139770508,59,94,233,313,32361
560,130896,90.8890000000011,12.853347826086965,69,47,0.050000000000000044,1.459364652633667,79,148,223,361,32474
561,131331,157.41200000000086,11.89808695652175,69,46,0.050000000000000044,1.1782771348953247,78,195,162,290,32582
562,131876,168.57799999999946,12.183804878048798,82,51,0.050000000000000044,1.1556336879730225,95,215,235,396,32719
563,132168,-452.69899999999996,23.422979999999992,50,50,0.050000000000000044,1.3131537437438965,73,64,155,248,32792
564,132664,-405.7719999999998,20.941000000000003,62,75,0.050000000000000044,1.336179494857788,72,181,243,364,32916
565,133127,-359.66699999999963,19.50904545454546,66,67,0.050000000000000044,1.3585847616195679,88,168,207,354,33031
566,133585,-886.6889999999995,32.371645833333325,48,75,0.050000000000000044,1.0152838230133057,75,98,285,388,33146
567,134139,-384.64199999999965,20.03415873015874,63,72,0.050000000000000044,0.9911473393440247,105,200,249,436,33284
568,134768,-686.7390000000025,31.060974999999985,40,68,0.050000000000000044,0.9523135423660278,63,136,430,550,33442
569,135112,-314.6799999999996,18.837580645161296,62,49,0.050000000000000044,0.8754646182060242,79,90,175,265,33528
570,135565,94.88599999999985,13.267139240506344,79,61,0.050000000000000044,1.2268884181976318,96,156,201,364,33641
571,136092,-1134.279999999999,47.52058823529411,34,80,0.050000000000000044,0.9385945796966553,50,119,358,519,33773
572,136465,-502.4029999999997,22.34875806451613,62,64,0.050000000000000044,0.8807458877563477,88,107,178,295,33866
573,136836,-556.6290000000005,30.918406249999997,32,38,0.050000000000000044,1.1416000127792358,49,98,224,348,33959
574,137221,-538.8189999999997,24.930579999999992,50,55,0.050000000000000044,1.0577541589736938,74,82,229,342,34055
575,137651,-343.19699999999926,19.179125000000006,72,67,0.050000000000000044,0.9071672558784485,88,112,230,351,34162
576,137987,-964.6569999999997,43.00755882352941,34,70,0.050000000000000044,1.1063978672027588,43,53,240,313,34246
577,138272,-389.6019999999999,19.534000000000013,68,66,0.050000000000000044,1.4055246114730835,92,64,129,231,34318
578,138622,-249.86399999999998,17.471675675675684,74,64,0.050000000000000044,1.043978214263916,92,62,196,299,34405
579,139139,50.22299999999729,13.791389610389624,77,52,0.050000000000000044,1.5322209596633911,86,147,284,441,34534
580,139448,-1204.012999999997,40.04155319148935,47,101,0.050000000000000044,1.3793765306472778,54,49,206,277,34612
581,139832,-379.68899999999985,19.517259740259753,77,75,0.050000000000000044,1.124748706817627,90,108,186,302,34708
582,140320,-1378.6619999999955,45.34731818181817,44,105,0.050000000000000044,1.1385127305984497,58,92,338,432,34830
583,140588,-53.55700000000003,15.264283582089563,67,53,0.050000000000000044,1.116170048713684,84,99,85,175,34897
584,140933,-381.7070000000003,20.793761904761904,63,66,0.050000000000000044,1.1993722915649414,71,104,170,255,34983
585,141189,195.5300000000006,12.100769230769243,78,51,0.050000000000000044,1.202542781829834,88,107,61,171,35047
586,141723,-46.291999999999845,14.979588235294123,68,56,0.050000000000000044,1.203894853591919,82,184,268,448,35180
587,142141,-758.3990000000001,30.01671428571428,49,80,0.050000000000000044,1.0772429704666138,56,104,258,364,35285
588,142388,-358.06500000000005,22.593139534883715,43,37,0.050000000000000044,0.9083936810493469,59,32,156,239,35347
589,142605,-803.2599999999999,28.257499999999997,56,77,0.050000000000000044,1.3840574026107788,94,39,84,184,35401
590,142909,1118.1039999999991,3.8221523809524007,105,24,0.050000000000000044,0.931611955165863,112,135,57,190,35477
591,143178,495.99099999999993,8.585220930232571,86,37,0.050000000000000044,1.206221103668213,96,105,68,177,35544
592,143759,-307.12200000000024,19.569213114754103,61,68,0.050000000000000044,0.7543932795524597,69,172,340,501,35689
593,144026,-593.1579999999998,23.284730158730166,63,69,0.050000000000000044,0.8122019171714783,74,71,122,205,35756
594,144338,-135.143000000001,16.701453125,64,43,0.050000000000000044,1.4865485429763794,81,106,125,236,35834
595,144709,172.73399999999864,12.219371428571444,70,42,0.050000000000000044,1.8214194774627686,80,100,191,316,35927
596,145009,-453.5689999999996,21.210720588235297,68,78,0.050000000000000044,1.1118677854537964,73,103,124,206,36002
597,145280,-109.12399999999963,15.79909589041097,73,65,0.050000000000000044,1.5056383609771729,83,109,79,176,36070
598,145513,-831.7539999999981,30.303094339622643,53,89,0.050000000000000044,1.2537243366241455,67,97,69,141,36128
599,146035,-179.13200000000006,17.375030303030304,66,65,0.050000000000000044,1.1671347618103027,73,211,238,400,36258
600,146485,-822.227,29.065870370370366,54,76,0.050000000000000044,1.3686013221740723,79,104,267,410,36371
601,146749,-92.59299999999926,15.412234374999999,64,37,0.050000000000000044,1.3325611352920532,77,66,121,230,36437
602,147142,-707.1840000000003,25.382523076923086,65,85,0.050000000000000044,1.3387073278427124,75,86,232,330,36535
603,147429,-269.9339999999997,18.90167857142857,56,42,0.050000000000000044,1.0851260423660278,75,68,144,234,36607
604,147916,-739.2990000000002,26.02152307692308,65,88,0.050000000000000044,1.1049100160598755,80,117,290,445,36729
605,148267,-678.743,24.95379687500001,64,78,0.050000000000000044,1.3199119567871094,82,99,170,278,36816
606,148485,-505.77399999999983,23.415157894736836,57,61,0.050000000000000044,1.2165794372558594,65,42,111,189,36871
607,148774,-622.202,28.27004347826086,46,59,0.050000000000000044,0.9954022765159607,58,53,178,262,36943
608,149377,-877.5250000000002,37.18144736842104,38,73,0.050000000000000044,1.46885085105896,49,91,463,582,37094
609,149820,292.8320000000011,10.594447368421067,76,45,0.050000000000000044,1.1113710403442383,88,156,199,340,37205
610,150317,-923.9289999999996,33.92649999999999,46,76,0.050000000000000044,1.1699033975601196,61,105,331,479,37329
611,150569,-482.6440000000003,33.83136,25,29,0.050000000000000044,0.7820078134536743,33,33,186,252,37392
612,150961,-795.6609999999988,35.73134210526315,38,63,0.050000000000000044,1.1029455661773682,50,55,287,366,37490
613,151250,-384.1219999999992,22.15303999999999,50,46,0.050000000000000044,1.5560400485992432,64,78,147,232,37562
614,151608,-533.4170000000006,22.132609375000005,64,69,0.050000000000000044,1.6189898252487183,84,81,193,294,37652
615,151844,-494.03700000000015,23.587980392156854,51,52,0.050000000000000044,1.0366040468215942,77,54,105,194,37711
616,152162,-637.8290000000003,30.269461538461535,39,51,0.050000000000000044,1.1437876224517822,48,38,232,303,37790
617,152515,-618.7489999999998,30.70754054054053,37,48,0.050000000000000044,1.1103099584579468,47,49,257,348,37878
618,152963,-1058.341999999998,44.430628571428564,35,76,0.050000000000000044,1.0032588243484497,50,71,327,415,37990
619,153300,-646.8469999999984,27.644020408163257,49,69,0.050000000000000044,1.1035773754119873,64,44,229,304,38075
620,153798,-576.5599999999991,24.33672727272727,55,74,0.050000000000000044,1.028279185295105,76,118,304,427,38199
621,154173,-446.0729999999994,22.712509433962264,53,52,0.050000000000000044,1.2447887659072876,67,77,231,321,38293
622,154637,-612.6679999999998,24.1752131147541,61,73,0.050000000000000044,1.2163838148117065,80,86,298,427,38409
623,155124,-1010.3620000000004,37.3753953488372,43,79,0.050000000000000044,0.8805379867553711,57,108,322,460,38531
624,155526,-983.4259999999979,32.51344444444443,54,89,0.050000000000000044,1.162076473236084,75,57,270,370,38631
625,155838,-620.3910000000002,26.704918367346927,49,59,0.050000000000000044,0.8882980346679688,61,66,185,267,38709
626,156424,-653.1469999999996,26.53224999999999,52,67,0.050000000000000044,1.3688457012176514,63,176,347,508,38856
627,156677,-586.3609999999998,24.238491525423733,59,67,0.050000000000000044,1.0399922132492065,81,43,129,223,38919
628,157151,-437.0619999999998,21.541413793103445,58,68,0.050000000000000044,1.0341421365737915,73,135,266,389,39037
629,157619,-420.5910000000004,19.96987142857144,70,71,0.050000000000000044,1.172766089439392,84,114,270,399,39154
630,158304,-487.1259999999993,22.124241379310345,58,70,0.050000000000000044,1.0794143676757812,73,220,392,622,39326
631,158657,195.47100000000074,11.482726027397268,73,44,0.050000000000000044,1.1793211698532104,84,140,129,241,39414
632,159230,-819.3829999999964,33.35245238095237,42,75,0.050000000000000044,0.9065624475479126,56,159,358,521,39557
633,159772,-1175.3639999999975,43.680099999999996,40,92,0.050000000000000044,0.9728763103485107,61,165,316,492,39693
634,160065,-950.1139999999989,36.004279069767435,43,75,0.050000000000000044,0.8966946601867676,60,40,193,267,39766
635,160331,52.86400000000008,13.240219178082203,73,52,0.050000000000000044,1.185508370399475,89,117,60,151,39832
636,160857,-1035.8169999999993,38.987071428571426,42,81,0.050000000000000044,1.2761685848236084,55,135,336,507,39964
637,161007,-443.4989999999999,20.04560273972604,73,68,0.050000000000000044,1.0532516241073608,98,35,17,121,40001
638,161427,-814.1610000000019,28.311913793103457,58,91,0.050000000000000044,1.253052830696106,82,131,207,344,40106
639,161967,-981.268999999999,35.498891304347815,46,84,0.050000000000000044,0.9070299863815308,81,127,332,490,40241
640,162354,-1210.7449999999965,43.24256097560975,41,90,0.050000000000000044,1.0014808177947998,57,50,280,360,40338
641,162801,-676.0420000000001,25.059868852459022,61,73,0.050000000000000044,1.228513479232788,83,125,239,379,40450
642,163157,-314.2879999999998,18.617731343283587,67,58,0.050000000000000044,0.9771275520324707,82,84,190,281,40539
643,163648,575.9999999999986,7.697906976744202,86,35,0.050000000000000044,1.4885846376419067,104,189,198,333,40662
644,164176,-573.8459999999998,25.19677777777777,54,66,0.050000000000000044,1.135803461074829,81,125,322,463,40794
645,164747,-189.3299999999998,16.903437500000017,64,63,0.050000000000000044,0.9253271818161011,79,241,251,446,40936
646,165031,811.6049999999992,6.087323232323252,99,34,0.050000000000000044,1.2041971683502197,105,104,75,200,41007
647,165583,-507.5269999999994,23.069947368421047,57,66,0.050000000000000044,1.1149741411209106,69,229,254,446,41145
648,165896,-479.8339999999999,20.848898550724645,69,67,0.050000000000000044,0.9019500613212585,92,95,126,245,41224
649,166116,-242.62999999999997,17.460945945945955,74,57,0.050000000000000044,0.9674550890922546,93,75,52,152,41279
650,166655,-559.4149999999994,22.743863636363642,66,75,0.050000000000000044,1.4706145524978638,89,118,332,474,41413
651,166894,-86.70299999999973,15.360875000000009,72,58,0.050000000000000044,0.8260779976844788,97,70,72,178,41473
652,167450,-882.1009999999978,33.71911363636363,44,74,0.050000000000000044,1.10960853099823,67,143,346,529,41612
653,167635,-801.3660000000001,37.79958823529411,34,58,0.050000000000000044,1.0137933492660522,55,12,118,178,41658
654,167862,-405.97800000000007,22.450156862745096,51,48,0.050000000000000044,1.442129135131836,75,50,102,181,41715
655,168480,-341.34599999999944,19.304196721311484,61,66,0.050000000000000044,1.116828203201294,88,151,379,579,41870
656,169118,-301.51699999999994,19.243581818181816,55,55,0.050000000000000044,1.4529790878295898,75,251,312,531,42029
657,169695,-241.30299999999988,17.928227272727284,66,67,0.050000000000000044,1.142914056777954,100,173,304,499,42173
658,170196,-784.1889999999983,28.349807017543853,57,83,0.050000000000000044,1.2606185674667358,66,110,325,442,42299
659,170603,-285.8079999999998,18.290558823529423,68,54,0.050000000000000044,0.8860204815864563,89,113,205,332,42400
660,171047,76.74000000000017,12.936883116883134,77,54,0.050000000000000044,0.8477798104286194,95,137,212,360,42511
661,171233,-332.8519999999996,20.310036363636357,55,46,0.050000000000000044,1.1629034280776978,67,39,80,149,42558
662,171601,650.0629999999994,7.076560439560455,91,37,0.050000000000000044,0.8475234508514404,104,167,97,223,42650
663,172049,548.0649999999973,7.501646341463431,82,32,0.050000000000000044,1.0244415998458862,98,170,180,323,42762
664,172465,-156.9500000000007,16.110617283950635,81,61,0.050000000000000044,1.3627088069915771,99,118,199,313,42866
665,172854,-218.37100000000004,16.624680000000012,75,67,0.050000000000000044,0.9742968082427979,90,147,152,267,42963
666,173090,19.07400000000098,13.97288888888889,54,22,0.050000000000000044,0.9720019698143005,62,35,139,206,43022
667,173566,-145.00299999999996,16.48519696969698,66,64,0.050000000000000044,1.0199438333511353,77,201,198,325,43141
668,173754,307.8009999999999,10.451329268292696,82,45,0.050000000000000044,1.018298864364624,100,69,19,120,43188
669,173949,184.5969999999998,12.002912500000013,80,55,0.050000000000000044,1.33712899684906,99,79,17,124,43237
670,174368,-197.06799999999964,17.220944444444456,72,64,0.050000000000000044,1.1541470289230347,87,116,216,342,43342
671,174670,-161.0200000000001,16.43849315068495,73,68,0.050000000000000044,1.3390189409255981,102,99,101,216,43417
672,175080,-511.3900000000001,22.123333333333342,63,74,0.050000000000000044,0.9775010347366333,74,74,262,358,43520
673,175396,-765.1990000000004,33.327725,40,61,0.050000000000000044,0.9854389429092407,51,56,209,298,43599
674,175905,122.33900000000042,12.569243589743605,78,53,0.050000000000000044,1.0198392868041992,93,190,226,399,43726
675,176346,-678.2000000000003,27.9098,50,65,0.050000000000000044,1.0318397283554077,69,101,271,367,43836
676,176629,-423.2699999999993,20.849344262295087,61,56,0.050000000000000044,0.8632182478904724,78,59,146,231,43907
677,177013,-980.9069999999972,32.42032075471698,53,89,0.050000000000000044,1.407855749130249,78,43,263,355,44003
678,177578,-168.28300000000004,16.92072602739727,73,64,0.050000000000000044,1.2668946981430054,83,175,307,483,44144
679,177990,-636.0430000000001,25.88078181818181,55,70,0.050000000000000044,1.0282268524169922,66,86,260,374,44247
680,178456,-477.461000000001,22.408850000000008,60,68,0.050000000000000044,1.0677838325500488,75,98,293,380,44364
681,178759,-55.026999999999866,15.374636363636379,77,57,0.050000000000000044,1.0876688957214355,90,95,118,229,44439
682,179089,-408.00099999999975,23.183897959183664,49,48,0.050000000000000044,1.4231040477752686,58,73,199,288,44522
683,179336,-281.8000000000004,20.719999999999995,42,30,0.050000000000000044,0.9274737238883972,52,39,156,223,44584
684,179625,961.7849999999995,5.02608910891091,101,28,0.050000000000000044,1.0579477548599243,114,117,58,181,44656
685,179844,-283.99500000000023,21.012499999999992,42,31,0.050000000000000044,1.2551424503326416,54,18,147,205,44711
686,180259,376.02900000000096,9.44040789473685,76,36,0.050000000000000044,1.0289758443832397,86,179,150,260,44814
687,180712,-621.0599999999997,23.16739130434783,69,88,0.050000000000000044,1.359833002090454,79,123,251,382,44928
688,181189,-11.35799999999958,14.520240000000012,75,64,0.050000000000000044,1.1764577627182007,87,156,234,380,45047
689,181628,-1240.9079999999956,41.9985909090909,44,95,0.050000000000000044,0.9162350296974182,68,74,297,393,45157
690,181891,429.2840000000002,9.26946341463416,82,42,0.050000000000000044,1.2277377843856812,90,111,62,164,45222
691,182298,-664.2599999999991,26.81962264150943,53,70,0.050000000000000044,0.932742178440094,67,58,282,379,45324
692,182821,-863.667999999999,34.64542857142857,42,69,0.050000000000000044,1.1930711269378662,53,114,356,499,45455
693,183131,-743.9940000000003,28.118153846153838,52,69,0.050000000000000044,1.3879978656768799,63,62,185,274,45532
694,183798,-894.8239999999967,33.31370212765956,47,83,0.050000000000000044,1.424131989479065,57,202,408,606,45699
695,184008,266.8790000000005,11.071597560975624,82,45,0.050000000000000044,0.9144963622093201,102,83,25,138,45752
696,184491,717.1369999999984,6.73603333333335,90,35,0.050000000000000044,1.2392743825912476,100,221,162,299,45872
697,184923,-954.0759999999975,40.02655555555555,36,68,0.050000000000000044,1.446866512298584,56,64,312,425,45980
698,185471,-744.1039999999998,26.47144827586207,58,77,0.050000000000000044,1.1339367628097534,86,86,376,508,46117
699,185812,-344.57399999999944,19.259914285714302,70,71,0.050000000000000044,1.0502079725265503,91,112,138,246,46203
700,186059,-665.9530000000003,25.50121666666667,60,87,0.050000000000000044,1.0261955261230469,87,72,88,183,46264
701,186568,-738.0299999999994,29.39142857142857,49,71,0.050000000000000044,1.0174000263214111,71,153,285,432,46392
702,187041,-526.8919999999997,21.77465671641792,67,72,0.050000000000000044,0.871056854724884,83,91,299,433,46510
