update,step,train_return,cost_per_order,success_rate,ontime_rate,depletion_events,n_delivered,eval_return,policy_loss,value_loss,entropy
100,3200,-136.46044,38.85067055813551,0.31628014170387053,1.0,4.0,40.0,-914.3746666666653,-0.32400354743003845,1.4847441911697388,1.729236364364624
200,6400,-193.62054,50.10719386973178,0.2320763041102024,1.0,0.0,29.333333333333332,-1033.789000000001,-0.270635724067688,3.846896171569824,1.8463523387908936
300,9600,-213.64682000000005,63.0479160839161,0.19566854990583804,1.0,0.0,24.666666666666668,-1172.865333333335,0.11580175161361694,0.9797423481941223,1.476564884185791
400,12800,-300.57161999999994,49.885967438271585,0.23550037533088383,1.0,0.0,29.666666666666668,-1023.7980000000002,-0.34672975540161133,1.167175054550171,1.15526282787323
500,16000,-121.32234000000005,46.58867936507934,0.25667891430603296,1.0,1.3333333333333333,32.333333333333336,-1010.500666666669,0.24321909248828888,2.734177827835083,1.1594278812408447
600,19200,-104.56510000000006,53.310316161616136,0.24590099166370352,1.0,4.0,31.0,-1183.0939999999991,-0.0539628304541111,1.5212936401367188,1.6422375440597534
700,22400,-99.98234000000008,16.106210579656405,0.8835227272727272,1.0,8.0,30.0,-33.62833333333336,0.10268602520227432,1.180511713027954,1.3108720779418945
800,25600,-99.0640600000001,43.48582580645161,0.39282643069155876,1.0,7.333333333333333,31.666666666666668,-902.93433333333,-0.020391404628753662,2.207343816757202,1.9284486770629883
900,28800,-114.42420000000007,14.267555555555553,0.9583333333333334,1.0,8.0,30.0,21.480000000000047,-0.4110279679298401,1.909566879272461,0.8781636357307434
1000,32000,-117.88996000000004,14.135096934865897,0.9579545454545455,1.0,8.0,30.333333333333332,26.392333333332942,-0.11660541594028473,1.2569408416748047,1.183935523033142
1100,35200,-84.50310000000003,15.149559043128003,0.9876543209876543,1.0,8.0,27.333333333333332,-3.1740000000001296,0.23590421676635742,1.3553073406219482,1.0520589351654053
1200,38400,-56.97590000000007,14.112627972879915,0.9885057471264368,1.0,8.0,29.333333333333332,26.711666666666634,-0.06360073387622833,0.6781780123710632,0.9876113533973694
1250,40000,-19.643260000000083,14.956992238923268,1.0,1.0,8.0,27.333333333333332,1.9293333333332423,0.21170561015605927,1.2691196203231812,1.8103681802749634
