update,step,train_return,cost_per_order,success_rate,ontime_rate,depletion_events,n_delivered,eval_return,policy_loss,value_loss,entropy
100,3200,-196.11702702702706,17.528643714821758,0.7772988505747126,1.0,8.0,34.0,-88.85199999999999,0.2819700241088867,41.81789016723633,2.2749838829040527
200,6400,-218.14772000000005,13.675310946161199,0.6333775391383103,0.9916795865633076,7.333333333333333,78.0,106.40466666666673,-0.017188042402267456,6.941408157348633,2.282458782196045
300,9600,-191.44696,5.274504828994545,0.8384047876559233,0.9705475896652368,4.666666666666667,111.0,1066.8113333333338,-0.0029297061264514923,22.774953842163086,2.4075942039489746
400,12800,-221.90592000000004,12.79878584768735,0.6450971590521518,0.9709131075110456,6.666666666666667,83.33333333333333,203.0436666666668,-0.2817676365375519,16.289703369140625,2.4880425930023193
500,16000,-247.29238,2.444648927376218,0.875753906475235,0.9683618774527866,0.0,116.33333333333333,1440.7766666666678,0.15581458806991577,5.253697395324707,1.5057035684585571
600,19200,-327.69182,2.471082934807779,0.8751168241034413,0.9339948836459305,0.0,116.0,1413.9803333333346,-0.00038013607263565063,11.334729194641113,1.2622034549713135
700,22400,-221.56146,1.7639396076712905,0.9120924733491974,0.9195233073576473,0.0,120.66666666666667,1548.394666666668,0.5969643592834473,6.4393134117126465,2.3330490589141846
800,25600,-179.54373999999999,11.391961521089565,0.7517503436009378,0.9739159891598916,7.666666666666667,68.66666666666667,225.5376666666667,0.305258572101593,9.062934875488281,1.5389862060546875
900,28800,-230.02012000000002,1.8188097735097326,0.9081093430279913,0.9428896080928126,0.0,122.0,1573.240333333334,-0.1790483295917511,9.098063468933105,2.392484664916992
1000,32000,-242.33829999999998,2.0965002858852704,0.894526691254134,0.9263416042477145,0.0,118.33333333333333,1483.1176666666672,0.2650621235370636,13.093363761901855,1.5712624788284302
1100,35200,89.36172000000012,1.9773789675204414,0.900145159015103,0.9450576320998861,0.0,119.66666666666667,1524.294666666667,-0.3368769586086273,2.2761270999908447,2.2629659175872803
1200,38400,409.9486000000002,1.9093008780504714,0.9069418089816571,0.8609571560644257,0.0,119.66666666666667,1482.7493333333343,-0.18563422560691833,7.096575736999512,1.1760423183441162
1250,40000,580.8077400000003,1.0665403781403946,0.9496903426025783,0.9667314167314167,0.0,126.33333333333333,1738.9886666666673,-0.22381901741027832,2.5867276191711426,2.0751564502716064
