update,step,train_return,cost_per_order,success_rate,ontime_rate,depletion_events,n_delivered,eval_return,policy_loss,value_loss,entropy
100,3200,-156.84493999999998,15.458273611692961,0.8206214689265536,1.0,8.0,35.333333333333336,-18.84200000000001,-0.1330215036869049,4.433523178100586,1.5507912635803223
200,6400,-147.81938000000002,1.3266775477673904,0.9349534642049419,0.9661881921029064,0.0,124.33333333333333,1678.119333333334,-0.200759157538414,3.1001343727111816,2.147311210632324
300,9600,-182.05658000000003,1.2461706713935734,0.9403371525002221,0.9467349439775911,0.0,125.0,1685.3113333333338,0.2371409684419632,4.513411998748779,2.0853171348571777
400,12800,-165.90270000000004,1.2452383941290364,0.9422837109297891,0.9190959503459504,0.0,123.66666666666667,1649.935333333334,0.004490867257118225,3.0600812435150146,2.171332597732544
500,16000,152.28416000000013,1.22905854328167,0.9408683473389355,0.954267603359173,0.0,125.66666666666667,1701.2960000000012,-0.4008346199989319,12.993173599243164,2.0911149978637695
600,19200,546.7729600000004,1.1971255072685008,0.9429464027380826,0.965830775418901,0.0,125.66666666666667,1712.149333333334,-0.08793933689594269,4.902892589569092,0.8085204362869263
700,22400,928.9481800000005,1.2207530411786087,0.9411871511622122,0.9713548298107121,0.0,126.33333333333333,1721.1900000000003,-0.21857695281505585,4.407434940338135,0.9266027808189392
800,25600,1085.9640400000005,6.715550255702436,0.7982024384082539,0.9747217355913008,5.0,105.33333333333333,900.8510000000005,-0.3402217924594879,1.9400572776794434,1.388114094734192
900,28800,589.4527600000002,3.716839263980622,0.8724405123312228,0.9562501763892417,2.3333333333333335,116.0,1320.7200000000005,-0.07908949255943298,3.6226096153259277,1.6476972103118896
1000,32000,411.8184600000002,1.1128545908943033,0.9574003795066414,0.9378051574750951,0.3333333333333333,127.66666666666667,1734.5556666666678,-0.24401962757110596,4.718445777893066,1.1361585855484009
1100,35200,733.7574800000002,0.9617732512948356,0.9555654421245819,0.9639142266593247,0.0,128.0,1772.971333333334,-0.026856251060962677,2.3806588649749756,1.2724008560180664
1200,38400,942.3804800000005,6.234373512820521,0.8021731157161195,0.957940170940171,4.333333333333333,106.33333333333333,942.8910000000005,-0.387493759393692,2.6289825439453125,1.4235961437225342
1250,40000,794.8889800000002,6.804863550135509,0.7998259534683357,0.9626287262872628,5.333333333333333,104.33333333333333,866.0423333333341,-0.08439363539218903,8.96062183380127,1.9674890041351318
