episode,step,episode_return,cost_per_order,delivered,dropped,epsilon,loss,assign_actions,charge_actions,noop_actions,charge_open_steps,train_updates
161,11331,-285.111,24.14072413793103,29,19,0.7308887500000001,2.9167635440826416,37,7,3,45,2582
162,11420,-551.9110000000001,27.199340909090903,44,52,0.7287750000000001,2.3752663135528564,55,20,14,77,2605
163,11504,-510.4559999999999,25.917181818181813,44,48,0.72678,2.6636786460876465,54,20,10,69,2626
164,11611,-110.04099999999991,16.55018965517241,58,36,0.72423875,2.7609989643096924,68,26,13,87,2652
165,11668,-341.43300000000005,25.512281249999994,32,27,0.722885,2.9812026023864746,42,11,4,52,2667
166,11753,-478.43000000000006,25.071063829787228,47,51,0.72086625,2.736647129058838,58,18,9,79,2688
167,11855,-228.98600000000025,18.728678571428564,56,42,0.71844375,2.3582465648651123,67,17,18,91,2713
168,11921,-204.59200000000004,19.737799999999993,40,25,0.7168762500000001,3.192830801010132,49,9,8,58,2730
169,12002,46.760000000000105,13.624888888888885,45,13,0.7149525000000001,1.951280117034912,55,14,12,71,2750
170,12083,-102.21499999999997,17.622567567567565,37,16,0.7130287500000001,3.7558069229125977,46,17,18,73,2770
171,12142,-370.62500000000006,26.077727272727266,33,30,0.7116275000000001,3.288616418838501,43,10,6,57,2785
172,12206,-286.398,22.674388888888885,36,27,0.7101075000000001,3.8686232566833496,45,7,12,59,2801
173,12299,-911.7520000000001,34.076638297872336,47,79,0.70789875,3.5275187492370605,59,19,15,78,2824
174,12375,-67.30499999999995,16.865694444444436,36,13,0.70609375,3.785374641418457,44,18,14,68,2843
175,12464,-886.5679999999999,33.83495652173912,46,76,0.70398,2.5200884342193604,61,12,16,81,2866
176,12541,-442.68999999999994,25.6895,40,41,0.70215125,2.5248196125030518,50,16,11,68,2885
177,12656,108.13499999999996,13.098684210526311,57,22,0.6994199999999999,3.249690055847168,64,27,24,95,2914
178,12754,-144.62899999999993,17.437122448979583,49,29,0.6970925,3.0698904991149902,60,17,21,85,2938
179,12818,-282.45799999999986,21.684949999999994,40,30,0.6955724999999999,3.142522096633911,49,9,6,57,2954
180,12937,-213.18000000000006,18.445357142857137,56,41,0.69274625,2.833754539489746,69,26,24,100,2984
181,13017,-300.22900000000004,21.831439024390235,41,32,0.69084625,2.9632463455200195,52,14,14,67,3004
182,13099,-246.20499999999987,20.02559523809523,42,28,0.68889875,3.816281318664551,52,17,13,70,3024
183,13201,-694.4440000000002,28.25110204081632,49,64,0.68647625,3.602757453918457,63,25,14,89,3050
184,13277,-291.586,23.32617142857142,35,27,0.6846712500000001,2.2028231620788574,46,13,17,65,3069
185,13348,-308.30700000000013,22.715710526315785,38,30,0.682985,3.3592171669006348,48,12,11,61,3087
186,13433,97.03800000000001,12.976083333333328,48,14,0.68096625,3.601848602294922,55,19,11,77,3108
187,13525,-86.24600000000024,16.450734693877546,49,26,0.67878125,2.804917812347412,59,17,16,79,3131
188,13623,-293.28699999999986,19.78105555555555,54,43,0.6764537500000001,2.9261746406555176,63,24,11,85,3155
189,13707,-70.78499999999985,16.263977272727267,44,20,0.67445875,3.1457321643829346,53,14,17,75,3176
190,13804,-87.17199999999994,16.19234615384615,52,28,0.6721550000000001,2.466238498687744,61,19,17,83,3201
191,13911,-44.83099999999999,15.53965454545454,55,29,0.66961375,2.931978225708008,67,25,15,87,3227
192,13970,-331.84599999999995,24.751090909090905,33,27,0.6682125,3.390505313873291,43,10,6,52,3242
193,14066,-490.05400000000003,23.941038461538458,52,55,0.6659325,2.594465732574463,63,21,12,79,3266
194,14192,9.137000000000413,14.562582089552242,67,37,0.6629400000000001,3.494445323944092,79,30,17,107,3298
195,14267,-240.264,20.120325581395342,43,30,0.66115875,2.768880844116211,52,14,9,64,3316
196,14386,-532.5249999999999,23.747155172413795,58,67,0.6583325,3.177628517150879,71,29,19,93,3346
197,14459,-584.0049999999999,29.845256410256404,39,50,0.65659875,3.101317882537842,56,13,4,62,3364
198,14594,193.93400000000014,11.998438356164389,73,30,0.6533925,3.182736396789551,82,35,18,106,3398
199,14712,-95.39899999999992,16.36652727272727,55,32,0.65059,2.572935104370117,66,28,24,96,3428
200,14798,-569.869,27.493840909090906,44,53,0.6485475,2.9331159591674805,55,17,14,72,3449
201,14925,-153.06899999999973,17.50583018867924,53,34,0.6455312500000001,2.4470572471618652,65,36,26,103,3481
202,15058,-289.73500000000007,18.742734375,64,55,0.6423725,3.121182441711426,75,38,20,101,3514
203,15156,-75.54399999999984,16.63497674418604,43,20,0.640045,3.172762155532837,53,21,24,83,3539
204,15263,-526.1709999999999,24.919619999999995,50,55,0.63750375,2.897087574005127,63,25,19,86,3565
205,15336,-349.2489999999999,24.165378378378374,37,32,0.63577,3.4248180389404297,45,15,13,64,3584
206,15475,-473.1179999999998,22.213466666666662,60,64,0.6324687499999999,3.7570619583129883,69,39,31,107,3618
207,15585,-670.9799999999999,26.90094339622641,53,67,0.62985625,3.6986231803894043,68,19,23,95,3646
208,15740,-40.528000000000155,14.792366197183103,71,48,0.6261749999999999,3.487743854522705,85,43,27,119,3685
209,15900,-332.80999999999995,19.13180555555556,72,67,0.622375,2.9726483821868896,84,44,32,130,3725
210,15978,-333.26799999999986,22.881658536585363,41,35,0.6205225,3.3732619285583496,50,16,12,63,3744
211,16070,-160.48699999999997,18.229488888888884,45,27,0.6183375,4.037447452545166,55,21,16,81,3767
212,16185,-208.95600000000005,18.588259259259253,54,39,0.61560625,3.547147750854492,66,30,19,90,3796
213,16313,-21.199000000000353,15.016189655172411,58,30,0.61256625,3.1723976135253906,69,33,26,105,3828
214,16416,-172.469,17.945379999999997,50,32,0.61012,3.4916205406188965,62,21,20,88,3854
215,16539,-112.83699999999999,16.519459016393444,61,39,0.60719875,3.886904239654541,74,34,15,98,3884
216,16694,-211.23899999999983,17.550130434782613,69,59,0.6035175,3.096428155899048,81,46,28,119,3923
217,16814,-580.256,24.375642857142854,56,66,0.6006675,2.2720603942871094,67,31,22,98,3953
218,16998,177.62,12.18878378378379,74,35,0.5962975,3.528416156768799,87,56,41,142,3999
219,17088,-686.5210000000001,29.285340425531906,47,64,0.59416,3.5054287910461426,59,20,11,73,4022
220,17162,-460.07,26.709473684210522,38,40,0.5924025,3.1659727096557617,47,16,11,62,4040
221,17271,-277.73799999999983,19.18324137931034,58,46,0.58981375,4.007236480712891,70,28,11,84,4067
222,17382,-392.986,21.71937037037037,54,50,0.5871775,3.5727059841156006,67,30,14,88,4095
223,17503,-417.48300000000006,22.212320754716984,53,50,0.58430375,4.756014347076416,65,33,23,96,4125
224,17604,-939.196,33.45032653061224,49,81,0.581905,3.93957781791687,59,29,13,83,4151
225,17700,-231.0,19.216199999999994,50,36,0.5796250000000001,3.601430892944336,58,19,19,80,4175
226,17837,-482.4469999999998,22.70994827586207,58,63,0.57637125,3.161261796951294,71,39,27,106,4209
227,17929,-387.6909999999999,23.430953488372086,43,39,0.57418625,2.538111925125122,54,22,16,77,4232
228,18089,-383.2619999999997,19.828171428571434,70,64,0.5703862500000001,3.405913829803467,82,49,29,120,4272
229,18219,-781.806,27.526655172413793,58,78,0.56729875,3.0367419719696045,75,29,26,109,4304
230,18301,-401.0819999999999,26.349764705882347,34,32,0.56535125,3.792984962463379,42,21,19,69,4325
231,18439,-29.715000000000096,15.240249999999998,60,33,0.5620737499999999,3.650906562805176,74,34,30,112,4359
232,18626,-137.4590000000003,16.32583116883118,77,55,0.5576325,3.950176954269409,92,58,37,141,4406
233,18768,-466.41999999999996,22.928545454545453,55,56,0.55426,3.1139698028564453,72,35,35,118,4442
234,18910,-185.45600000000002,17.586433333333336,60,42,0.5508875,3.601266860961914,74,41,27,109,4477
235,19155,901.9439999999996,5.177030303030322,99,28,0.54506875,2.7471883296966553,113,79,53,174,4538
236,19290,-529.0880000000002,23.92715789473684,57,66,0.5418625,2.2863481044769287,72,39,24,103,4572
237,19496,24.618000000000013,13.8887901234568,81,53,0.53697,2.9528908729553223,96,71,39,145,4624
238,19587,-646.0440000000001,29.665333333333326,42,55,0.53480875,3.788996934890747,53,28,10,68,4646
239,19712,-426.93399999999986,21.945733333333337,60,63,0.53184,3.5900661945343018,70,36,19,93,4678
240,19853,-827.5729999999999,27.376177419354843,62,88,0.5284912500000001,3.0945045948028564,76,40,25,103,4713
241,19982,10.595000000000113,14.206953125000004,64,32,0.5254275,3.4910871982574463,74,39,16,97,4745
242,20079,-806.3369999999999,30.942999999999994,49,73,0.5231237500000001,3.368177652359009,60,24,13,77,4769
243,20259,-695.9659999999998,25.239476923076932,65,81,0.5188487500000001,2.2345492839813232,80,60,40,139,4814
244,20386,-695.6590000000001,26.411736842105263,57,72,0.5158324999999999,3.825587511062622,70,38,19,96,4846
245,20516,-643.9150000000001,26.20517543859649,57,75,0.512745,3.4039366245269775,66,42,22,94,4879
246,20623,-270.1280000000001,21.160883720930226,43,33,0.5102037500000001,2.589440107345581,52,34,21,86,4905
247,20735,-99.02600000000024,16.616654545454544,55,33,0.50754375,3.881532669067383,66,35,11,83,4933
248,20896,-312.2059999999999,19.19554545454546,66,56,0.5037200000000001,3.1952853202819824,77,54,30,115,4974
249,20998,-824.0819999999999,28.99985714285714,56,80,0.5012975,3.9851202964782715,67,26,9,82,4999
250,21267,308.0180000000001,11.144215053763459,93,60,0.49490875,2.9614999294281006,111,101,57,184,5066
251,21411,-278.04199999999946,18.519594202898556,69,57,0.49148875000000003,3.503000020980835,77,48,19,112,5102
252,21677,610.498999999999,8.274323529411785,102,43,0.48517125000000005,3.2588050365448,112,102,52,181,5169
253,21888,809.2609999999995,5.062147727272745,88,17,0.48016000000000003,3.4307050704956055,97,87,27,146,5222
254,22155,257.5479999999999,10.74460240963857,83,50,0.47381875000000007,3.2655532360076904,99,103,65,180,5288
255,22419,125.08099999999997,12.105500000000017,78,50,0.46754875000000007,3.234297275543213,94,101,69,177,5354
256,22636,-236.9689999999999,17.586039473684224,76,77,0.4623950000000001,3.9716172218322754,93,81,43,143,5409
257,22901,1112.7460000000008,3.4181400000000166,100,17,0.4561012500000001,3.856905937194824,108,113,44,180,5475
258,23092,-145.914,16.225307692307705,78,59,0.451565,3.509247303009033,90,67,34,137,5523
259,23317,530.9949999999994,8.77500000000002,95,43,0.44622125,4.172373294830322,105,82,38,153,5579
260,23526,402.41299999999984,8.895321428571444,84,37,0.4412575000000001,2.911919116973877,99,72,38,145,5631
261,23648,-563.133,24.42791071428571,56,63,0.4383600000000001,3.3541738986968994,67,38,17,90,5662
262,23785,-499.05299999999994,24.015249999999995,52,55,0.43510625,3.2770495414733887,63,48,26,96,5696
263,24015,292.05100000000033,11.063896551724154,87,52,0.42964375,3.4987006187438965,101,90,39,151,5753
264,24136,-1191.615,40.58588888888888,45,97,0.42677,3.062744140625,54,42,25,92,5784
265,24444,613.6880000000001,7.339466666666684,90,38,0.419455,2.948594331741333,106,126,76,208,5861
